"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","miss_distance","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"SL","2021-07-07","91.8","-1.01","5.5","deGrom, Jacob",598265,594798,,"foul",,,,,14,,"R","L","R","NYM","MIL","S",,,0,1,2021,"0.37","0.28",0.9807431216500797,2.037781784768465,,,,2,5,"Top",,,,,,,4.30350144934866,-133.8086040309726,-3.6777286788102326,3.6944610207709907,23.54071525100652,-28.29055852325766,3.301,1.504,41,"83.5",0,"93.6",2430,"6.8",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.66",,,,,,,,33,2,"Slider",1,2,2,1,2,1,2,1,"Infield shift","Standard",188,"0.003","-0.063",,,,,"0.063","88.0",-1,1,0.353,0.647,33,31,33,31,2,1,6,2,,0,"2.38","-0.37","0.37","38.7",,,,,
"FF","2021-07-07","99.1","-1.11","5.43","deGrom, Jacob",598265,594798,,"foul",,,,,5,,"R","L","R","NYM","MIL","S",,,0,0,2021,"-0.76","1.52",0.2249876617066835,2.5851641973094264,,,,2,5,"Top",,,,,,,5.459458366168777,-144.24791743405245,-6.002349493000565,-11.794794806003043,31.593292100929073,-9.691905214787024,3.301,1.504,214,"73.4",42,"100.3",2443,"6.8",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.71",,,,,,,,33,1,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Infield shift","Standard",219,"0.002","-0.047",,,,,"0.047","88.0",-1,1,0.351,0.649,33,31,33,31,2,1,6,2,,0,"0.79","0.76","-0.76","33.9",,,,,
"FF","2021-07-07","99.7","-1","5.44","deGrom, Jacob",669374,594798,"strikeout","swinging_strike",,,,,12,"Keston Hiura strikes out swinging.","R","R","R","NYM","MIL","S",2,,1,2,2021,"-0.81","1.41",1.04575350888994,2.6337076882729566,,,,1,5,"Top",,,,,,,7.607206981041459,-145.0486012085185,-5.721523649130906,-13.126505707668182,32.420563523325875,-11.120394759009105,3.371,1.535,,,,"101.1",2456,"6.9",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.56",,0,"0",1,0,0,,32,4,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Infield shift","Standard",213,"0.013","-0.181",,,,,"0.181",,-1,1,0.338,0.6619999999999999,33,24,33,25,2,1,6,2,,1,"0.88","0.81","0.81","33.4",,,,,
"SL","2021-07-07","93.3","-1.11","5.5","deGrom, Jacob",669374,594798,,"swinging_strike",,,,,6,,"R","R","R","NYM","MIL","S",,,1,1,2021,"0.48","0.43",0.7462074267437453,2.4794396649709194,,,,1,5,"Top",,,,,,,3.7458739934230274,-135.9409348130201,-3.020651244659314,5.21548633738021,27.973584967689117,-26.392802795379595,3.371,1.535,,,,"94.2",2524,"6.6",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.88",,,,,,,,32,3,"Slider",1,2,2,1,2,1,2,1,"Infield shift","Standard",176,"0.005","-0.068",,,,,"0.068",,-1,1,0.333,0.667,33,24,33,25,2,1,6,2,,1,"2.17","-0.48","-0.48","37.4",,,,,
"FF","2021-07-07","99.6","-1.04","5.43","deGrom, Jacob",669374,594798,,"ball",,,,,14,,"R","R","R","NYM","MIL","B",,,0,1,2021,"-0.56","1.54",1.0465203290324367,2.2176935423823076,,,,1,5,"Top",,,,,,,7.093192081745711,-144.736975756311,-7.099019252526979,-9.521752192462138,32.962222248693735,-9.063739538318158,3.50854862337973,1.60056547198599,,,,"100.4",2472,"6.7",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.76",,,,,,,,32,2,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Infield shift","Standard",211,"-0.002","0.033",,,,,"-0.033",,-1,1,0.335,0.665,33,24,33,25,2,1,6,2,,1,"0.76","0.56","0.56","33.4",,,,,
"FF","2021-07-07","99.7","-1.16","5.4","deGrom, Jacob",669374,594798,,"called_strike",,,,,14,,"R","R","R","NYM","MIL","S",,,0,0,2021,"-0.64","1.49",0.8776801102235695,2.331644020128913,,,,1,5,"Top",,,,,,,7.1806243042212605,-144.98817757149837,-6.64807012395514,-10.623122293965775,33.04795563210627,-9.748214918883095,3.45207521977004,1.68262737693131,,,,"101",2498,"7",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.53",,,,,,,,32,1,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Infield shift","Standard",217,"0.003","-0.043",,,,,"0.043",,-1,1,0.332,0.6679999999999999,33,24,33,25,2,1,6,2,,1,"0.8","0.64","0.64","33.6",,,,,
"SL","2021-07-07","91.4","-1.04","5.57","deGrom, Jacob",607054,594798,"home_run","hit_into_play",,,,,6,"Jace Peterson homers (4) on a fly ball to center field.","R","L","R","NYM","MIL","X",,"fly_ball",2,2,2021,"0.29","0.43",0.33658493912040716,2.2838723885811705,,,,1,5,"Top",153.19,25.44,,,,,2.8879847368132436,-133.208928599154,-3.439449952129441,2.9092609265387273,25.055529723363964,-26.574508636346103,3.371,1.535,426,"102.8",27,"92.7",2497,"6.7",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.8",0.699,1.3480793650793657,"2",1,0,3,6,31,5,"Slider",1,1,1,1,2,1,2,1,"Infield shift","Standard",187,"-0.211","1.617",,,,2.657,"-1.617","102.8",0,0,0.543,0.45699999999999996,33,31,33,31,2,1,6,2,,0,"2.27","-0.29","0.29","39.9",,,,,
"SL","2021-07-07","91.8","-1.09","5.53","deGrom, Jacob",607054,594798,,"ball",,,,,14,,"R","L","R","NYM","MIL","B",,,1,2,2021,"0.32","0.3",1.5244219263998944,1.3745139406937212,,,,1,5,"Top",,,,,,,5.974817269616918,-133.6704572212962,-5.444755273024172,2.71339867872376,24.841101648456128,-27.641920762106743,3.41303795437772,1.65892506361988,,,,"93.1",2532,"6.7",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.77",,,,,,,,31,4,"Slider",1,1,1,1,1,1,1,1,"Infield shift","Standard",179,"-0.005","0.044",,,,,"-0.044",,0,0,0.548,0.45199999999999996,33,31,33,31,2,1,6,2,,0,"2.37","-0.32","0.32","37.7",,,,,
"SL","2021-07-07","91.3","-1.25","5.53","deGrom, Jacob",607054,594798,,"ball",,,,,13,,"R","L","R","NYM","MIL","B",,,0,2,2021,"0.28","0.48",-1.3560514905386583,1.088810396904843,,,,1,5,"Top",,,,,,,-0.8897234597408157,-133.11505865720403,-6.491098067043701,3.5832902483492637,23.539769540331186,-25.47788281519631,3.2587633938384,1.594454603091,,,,"92.7",2461,"6.6",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.89",,,,,,,,31,3,"Slider",1,1,1,1,1,1,1,1,"Infield shift","Standard",198,"-0.003","0.021",,,,,"-0.021",,0,0,0.551,0.44899999999999995,33,31,33,31,2,1,6,2,,0,"2.21","-0.28","0.28","38.3",,,,,
"SL","2021-07-07","91.6","-1.16","5.53","deGrom, Jacob",607054,594798,,"swinging_strike",,,,,14,,"R","L","R","NYM","MIL","S",,,0,1,2021,"0.3","0.4",1.3045769808915033,1.9210317018236527,,,,1,5,"Top",,,,,,,5.6367386996968065,-133.51670289664432,-4.243222596648323,2.672399013911496,23.815681036043298,-26.78755906861064,3.371,1.535,,,,"93.2",2495,"6.8",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.74",,,,,,,,31,2,"Slider",1,1,1,1,1,1,1,1,"Infield shift","Standard",167,"0.008","-0.056",,,,,"0.056",,0,0,0.543,0.45699999999999996,33,31,33,31,2,1,6,2,,0,"2.27","-0.3","0.3","36.9",,,,,
"SL","2021-07-07","91.9","-1.16","5.55","deGrom, Jacob",607054,594798,,"swinging_strike",,,,,6,,"R","L","R","NYM","MIL","S",,,0,0,2021,"-0.03","0.43",0.6434887446829769,2.273512183158635,,,,1,5,"Top",,,,,,,4.66867128544797,-133.92888790098925,-3.4826646493361784,-1.2757568729571669,25.151530980920487,-26.477892103176927,3.371,1.535,,,,"92.9",2439,"6.5",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.98",,,,,,,,31,1,"Slider",1,1,1,1,1,1,1,1,"Infield shift","Standard",191,"0.004","-0.043",,,,,"0.043",,0,0,0.539,0.46099999999999997,33,31,33,31,2,1,6,2,,0,"2.23","0.03","-0.03","37.6",,,,,
"FF","2021-07-07","100.5","-0.99","5.48","deGrom, Jacob",541645,594798,"field_out","hit_into_play",,,,,2,"Avisail Garcia flies out to center fielder Brandon Nimmo.","R","R","R","NYM","MIL","X",8,"fly_ball",0,2,2021,"-0.75","1.41",-0.06550497472272188,3.5676778865828522,,,,0,5,"Top",144.57,96.94,,,,,4.372961913763826,-146.42629281353373,-3.390768320638008,-11.750796105805676,29.965195541484615,-11.150110032470703,3.549,1.627,261,"76",33,"102.1",2554,"6.8",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.7",0.159,0.144,"0",1,0,0,3,30,3,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Infield shift","Standard",213,"0.023","-0.169",,,,0.197,"0.169","88.0",0,0,0.516,0.484,33,30,33,30,2,1,6,2,,0,"0.82","0.75","0.75","34.7",,,,,
"FF","2021-07-07","99.6","-1.03","5.51","deGrom, Jacob",541645,594798,,"foul",,,,,3,,"R","R","R","NYM","MIL","S",,,0,1,2021,"-0.77","1.25",0.6972289403499292,3.292367846932009,,,,0,5,"Top",,,,,,,6.627761605293484,-145.05762118509745,-3.7228716292615363,-12.411201182384968,31.16427893095036,-13.735627491945555,3.549,1.627,368,"101.1",34,"101",2453,"6.8",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.68",,,,,,,,30,2,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Infield shift","Standard",215,"0.01","-0.058",,,,,"0.058","101.1",0,0,0.506,0.494,33,30,33,30,2,1,6,2,,0,"1.02","0.77","0.77","34.5",,,,,
"FF","2021-07-07","98.9","-1.23","5.47","deGrom, Jacob",541645,594798,,"swinging_strike",,,,,5,,"R","R","R","NYM","MIL","S",,,0,0,2021,"-0.85","1.2",-0.01622413513586396,2.947308730603821,,,,0,5,"Top",,,,,,,5.334140058151639,-143.91233042413845,-4.29518049122244,-13.020418705344236,32.02534678936319,-14.698459991800771,3.549,1.627,,,,"99.7",2399,"6.6",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.86",,,,,,,,30,1,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Infield shift","Standard",220,"0.006","-0.042",,,,,"0.042",,0,0,0.5,0.5,33,30,33,30,2,1,6,2,,0,"1.12","0.85","0.85","34.5",,,,,
"FF","2021-07-07","100.7","-1.06","5.5","deGrom, Jacob",553882,594798,"strikeout","swinging_strike",,,,,11,"Omar Narvaez strikes out swinging.","R","L","R","NYM","MIL","S",2,,0,2,2021,"-0.5","1.27",-0.46057468244947447,3.515490649990844,,,,2,4,"Top",,,,,,,2.8784160022668472,-146.7166781483106,-3.2288716093162413,-7.870395278232926,33.40381105789197,-13.2662303837605,3.319,1.513,,,,"101.5",2270,"6.6",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.9",,0,"0",1,0,0,,26,3,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Infield shift","Standard",217,"0.01","-0.159",,,,,"0.159",,0,0,0.566,0.43400000000000005,33,29,33,29,2,1,6,2,,0,"0.97","0.5","-0.5","33.7",,,,,
"SL","2021-07-07","94.3","-1.12","5.5","deGrom, Jacob",553882,594798,,"foul",,,,,14,,"R","L","R","NYM","MIL","S",,,0,1,2021,"0.45","0.62",1.0806631953971766,1.474650524279486,,,,2,4,"Top",,,,,,,4.775893711622667,-137.300662904256,-6.288397456735395,4.837974986699221,25.386274670525772,-23.2877292974985,3.319,1.513,147,"93",10,"95.9",2594,"6.8",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.71",,,,,,,,26,2,"Slider",1,1,1,1,1,1,1,1,"Infield shift","Standard",175,"0.004","-0.063",,,,,"0.063","93.0",0,0,0.562,0.43799999999999994,33,29,33,29,2,1,6,2,,0,"1.91","-0.45","0.45","36.5",,,,,
"FF","2021-07-07","100.9","-1.15","5.48","deGrom, Jacob",553882,594798,,"called_strike",,,,,1,,"R","L","R","NYM","MIL","S",,,0,0,2021,"-0.8","1.43",-0.2961609318498408,3.3004429606728776,,,,2,4,"Top",,,,,,,4.334793739249998,-146.85661051569298,-4.147729651100044,-12.637268219650936,36.407384304200946,-10.710488679889075,3.38021476909611,1.51982861057245,,,,"101.6",2482,"6.8",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.75",,,,,,,,26,1,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Infield shift","Standard",217,"0.003","-0.047",,,,,"0.047",,0,0,0.559,0.44099999999999995,33,29,33,29,2,1,6,2,,0,"0.81","0.8","-0.8","34.8",,,,,
"FF","2021-07-07","100.4","-1.07","5.46","deGrom, Jacob",642715,594798,"strikeout","called_strike",,,,,9,"Willy Adames called out on strikes.","R","R","R","NYM","MIL","S",2,,0,2,2021,"-0.75","1.52",0.693351957586707,1.9285023020258056,,,,1,4,"Top",,,,,,,6.717539768545814,-145.99788993738147,-8.130566249285861,-12.235478266647524,32.93844741897698,-8.745264009545188,3.57307236857717,1.87736378580482,,,,"101.7",2400,"6.9",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.57",,0,"0",1,0,0,,25,3,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Infield shift","Standard",221,"0.015","-0.16",,,,,"0.16",,0,0,0.544,0.45599999999999996,33,25,33,26,2,1,6,2,,0,"0.74","0.75","0.75","34.6",,,,,
"SL","2021-07-07","93","-1.06","5.54","deGrom, Jacob",642715,594798,,"foul",,,,,9,,"R","R","R","NYM","MIL","S",,,0,1,2021,"0.27","0.51",0.5063523057082665,2.0658257468486925,,,,1,4,"Top",,,,,,,3.4589055009154674,-135.4647585656575,-4.369179113398103,2.6485337765662975,25.696339438535084,-25.1696715074065,3.371,1.535,199,"87.7",62,"94.3",2455,"6.7",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.8",,,,,,,,25,2,"Slider",1,1,1,1,1,1,1,1,"Infield shift","Standard",190,"0.006","-0.056",,,,,"0.056","88.0",0,0,0.538,0.46199999999999997,33,25,33,26,2,1,6,2,,0,"2.09","-0.27","-0.27","36.9",,,,,
"SL","2021-07-07","93.7","-1.29","5.5","deGrom, Jacob",642715,594798,,"called_strike",,,,,8,,"R","R","R","NYM","MIL","S",,,0,0,2021,"0.01","0.68",-0.16726078500241667,1.9019708195978053,,,,1,4,"Top",,,,,,,2.902166456435992,-136.5396008373227,-5.225668149321215,-0.38193803540552546,24.262752288856802,-22.77391323013907,3.66833724750686,1.86868511995306,,,,"95.2",2454,"6.7",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.83",,,,,,,,25,1,"Slider",1,1,1,1,1,1,1,1,"Infield shift","Standard",201,"0.004","-0.043",,,,,"0.043",,0,0,0.534,0.46599999999999997,33,25,33,26,2,1,6,2,,0,"1.87","-0.01","-0.01","33.9",,,,,
"SL","2021-07-07","93","-1.22","5.48","deGrom, Jacob",592885,594798,"strikeout","called_strike",,,,,13,"Christian Yelich called out on strikes.","R","L","R","NYM","MIL","S",2,,1,2,2021,"0.16","0.6",-0.16857626229378142,1.4917424419597773,,,,0,4,"Top",,,,,,,2.3690047108131878,-135.45418063241164,-5.855273798138233,1.4735965794721706,27.065020587212384,-23.735992238644602,3.3787442792363,1.80258094273051,,,,"94",2457,"6.6",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.86",,0,"0",1,0,0,,24,4,"Slider",1,1,1,1,1,1,1,1,"Infield shift","Standard",198,"0.024","-0.194",,,,,"0.194",,0,0,0.51,0.49,33,29,33,30,2,1,6,2,,0,"2.01","-0.16","0.16","35.0",,,,,
"CH","2021-07-07","91.4","-1.05","5.5","deGrom, Jacob",592885,594798,,"foul",,,,,11,,"R","L","R","NYM","MIL","S",,,1,1,2021,"-1.18","0.42",-1.2357541041000784,3.0312708871117016,,,,0,4,"Top",,,,,,,2.1058546501894635,-133.23879060395174,-1.3497915877312758,-14.648097368039904,24.35871358890183,-27.072763955675008,3.49,1.601,180,"72.7",20,"93.1",1651,"6.9",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.64",,,,,,,,24,3,"Changeup",1,1,1,1,1,1,1,1,"Infield shift","Standard",230,"0.008","-0.064",,,,,"0.064","88.0",0,0,0.502,0.498,33,29,33,30,2,1,6,2,,0,"2.27","1.18","-1.18","36.6",,,,,
"SL","2021-07-07","92","-1.16","5.55","deGrom, Jacob",592885,594798,,"ball",,,,,14,,"R","L","R","NYM","MIL","B",,,0,1,2021,"0.37","0.4",0.8284883528975605,1.4259148768972538,,,,0,4,"Top",,,,,,,4.288196471162978,-134.05454185841418,-5.654963696320381,3.7822830969974133,23.105832207339706,-26.500379869010576,3.4610245985801,1.7498423039886,,,,"93.6",2612,"6.7",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.81",,,,,,,,24,2,"Slider",1,1,1,1,1,1,1,1,"Infield shift","Standard",151,"-0.003","0.03",,,,,"-0.03",,0,0,0.505,0.495,33,29,33,30,2,1,6,2,,0,"2.25","-0.37","0.37","35.9",,,,,
"FF","2021-07-07","97.4","-1.31","5.49","deGrom, Jacob",592885,594798,,"called_strike",,,,,9,,"R","L","R","NYM","MIL","S",,,0,0,2021,"-1.03","1.21",0.30337015001314527,1.9774818656223871,,,,0,4,"Top",,,,,,,6.747920094325415,-141.57828362017045,-6.743967370879151,-15.423769263463257,32.667956213558945,-14.526506069145714,3.48746156968419,1.80628733654685,,,,"98.2",2422,"6.8",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.7",,,,,,,,24,1,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Infield shift","Standard",209,"0.005","-0.042",,,,,"0.042",,0,0,0.5,0.5,33,29,33,30,2,1,6,2,,0,"1.2","1.03","-1.03","34.7",,,,,
"SL","2021-07-07","92","-1.19","5.52","deGrom, Jacob",649966,594798,"field_out","hit_into_play",,,,,6,"Luis Urias pops out to shortstop Francisco Lindor.","R","R","R","NYM","MIL","X",6,"popup",0,0,2021,"0.31","0.67",0.691545881079712,2.1052711360401943,,,,2,3,"Top",98.69,155.49,,,,,4.1300984065124675,-134.14121054159406,-4.424076838473239,3.1014375035020225,23.220861081329137,-23.37870825738699,3.17,1.52,133,"89.4",68,"93.6",2638,"6.7",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.84",0.005,0.005,"0",1,0,0,3,20,1,"Slider",1,1,1,1,1,1,1,1,"Strategic","Standard",176,"0.015","-0.269",,,,0.005,"0.269","89.4",0,0,0.552,0.44799999999999995,33,24,33,24,2,1,6,2,,0,"1.97","-0.31","-0.31","35.9",,,,,
"SL","2021-07-07","92.4","-1.12","5.55","deGrom, Jacob",669203,594798,"strikeout","swinging_strike",,,,,9,"Corbin Burnes strikes out swinging.","R","R","R","NYM","MIL","S",2,,1,2,2021,"0.43","0.44",0.3542551824680453,1.6223083072029778,,,,1,3,"Top",,,,,,,2.848619341789381,-134.61458468210122,-5.287293415523099,4.723846798219346,24.387235859483425,-25.976071323711853,3.49,1.601,,,,"93.9",2652,"6.7",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.76",,0,"0",1,0,0,,19,4,"Slider",1,1,1,1,1,1,1,1,"Standard","Standard",176,"0.015","-0.181",,,,,"0.181",,0,0,0.537,0.46299999999999997,33,26,33,27,1,0,6,6,,11,"2.19","-0.43","-0.43","37.3",,,,,
"SL","2021-07-07","92.1","-1.19","5.46","deGrom, Jacob",669203,594798,,"ball",,,,,14,,"R","R","R","NYM","MIL","B",,,0,2,2021,"0.51","0.4",1.4663923163215755,1.8919895320073805,,,,1,3,"Top",,,,,,,5.683629877826142,-134.16000333930478,-4.244534831943591,5.246443373581878,22.97409478891307,-26.680141192487326,3.69728074996359,1.82511895126154,,,,"93.7",2658,"6.7",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.81",,,,,,,,19,3,"Slider",1,1,1,1,1,1,1,1,"Standard","Standard",159,"-0.002","0.021",,,,,"-0.021",,0,0,0.539,0.46099999999999997,33,26,33,27,1,0,6,6,,11,"2.24","-0.51","-0.51","36.5",,,,,
"SL","2021-07-07","92","-1.25","5.47","deGrom, Jacob",669203,594798,,"called_strike",,,,,14,,"R","R","R","NYM","MIL","S",,,0,1,2021,"0.37","0.49",0.7997526208416199,1.4152011802513065,,,,1,3,"Top",,,,,,,4.46320933554049,-134.1040326863334,-5.701193166179442,3.7614489862395017,22.098294668672356,-25.423069557985947,3.68779419485276,1.8000000000033,,,,"93.9",2556,"6.8",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.69",,,,,,,,19,2,"Slider",1,1,1,1,1,1,1,1,"Standard","Standard",174,"0.006","-0.056",,,,,"0.056",,0,0,0.533,0.46699999999999997,33,26,33,27,1,0,6,6,,11,"2.15","-0.37","-0.37","36.7",,,,,
"FF","2021-07-07","98","-1.2","5.39","deGrom, Jacob",669203,594798,,"called_strike",,,,,8,,"R","R","R","NYM","MIL","S",,,0,0,2021,"-0.74","1.26",0.05714158855521079,2.3031050500687376,,,,1,3,"Top",,,,,,,5.148877636411138,-142.64009939820684,-5.8899627384658455,-11.192758187041608,29.96997933787517,-13.766284720836934,3.76878425566056,1.92633807115516,,,,"99.4",2473,"6.9",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.63",,,,,,,,19,1,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",215,"0.003","-0.043",,,,,"0.043",,0,0,0.53,0.47,33,26,33,27,1,0,6,6,,11,"1.09","0.74","0.74","32.3",,,,,
"SL","2021-07-07","91","-1.19","5.48","deGrom, Jacob",598265,594798,"field_out","hit_into_play",,,,,8,"Jackie Bradley grounds out sharply, first baseman Pete Alonso to pitcher Jacob deGrom.","R","L","R","NYM","MIL","X",3,"ground_ball",2,0,2021,"0.34","0.27",0.22797083205291296,1.9155027643522269,,,,0,3,"Top",165.59,159.48,,,,,2.8740750763735137,-132.7043567570097,-3.7789862138551924,3.5494100297406743,22.11696570726342,-28.504057864901856,3.301,1.504,25,"101.6",-4,"92.6",2589,"6.6",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.86",0.373,0.336,"0",1,0,0,2,18,3,"Slider",1,1,1,1,1,1,1,1,"Infield shade","Standard",161,"0.044","-0.389",,,,0.414,"0.389","101.6",0,0,0.486,0.514,33,31,33,31,1,0,6,2,,0,"2.43","-0.34","0.34","35.7",,,,,
"SL","2021-07-07","91.1","-1.28","5.47","deGrom, Jacob",598265,594798,,"ball",,,,,14,,"R","L","R","NYM","MIL","B",,,1,0,2021,"0.18","0.37",0.9288379847632229,1.367931608732991,,,,0,3,"Top",,,,,,,5.184014273305474,-132.88318177829166,-5.432888117846303,1.4580997534027014,20.00701854760358,-26.991086154813427,3.537570430884,1.74174531603117,,,,"92.9",2524,"6.6",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.91",,,,,,,,18,2,"Slider",1,1,1,1,1,1,1,1,"Infield shade","Standard",173,"-0.009","0.078",,,,,"-0.078",,0,0,0.495,0.505,33,31,33,31,1,0,6,2,,0,"2.3","-0.18","0.18","36.9",,,,,
"FF","2021-07-07","95.4","-1.26","5.44","deGrom, Jacob",598265,594798,,"ball",,,,,1,,"R","L","R","NYM","MIL","B",,,0,0,2021,"-0.85","1.14",-0.34844173535008993,3.3499107388245184,,,,0,3,"Top",,,,,,,4.34055908226425,-139.02600839081245,-2.5377868537593304,-11.92399598751042,27.72537917780385,-16.88302041389667,3.44463512249399,1.68000000000777,,,,"96.7",2213,"6.7",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.78",,,,,,,,18,1,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Strategic","Standard",219,"-0.005","0.043",,,,,"-0.043",,0,0,0.5,0.5,33,31,33,31,1,0,6,2,,0,"1.33","0.85","-0.85","34.4",,,,,
"SL","2021-07-07","91.8","-1.13","5.47","deGrom, Jacob",669374,594798,"field_out","hit_into_play",,,,,14,"Keston Hiura grounds out, pitcher Jacob deGrom to first baseman Pete Alonso.","R","R","R","NYM","MIL","X",1,"ground_ball",1,2,2021,"0.4","0.28",0.6172718131264487,1.105906421567726,,,,2,2,"Top",129.26,182.97,,,,,3.588929395099607,-133.6422774191549,-5.930649058279243,4.176942140362435,25.533378081657776,-27.870079267076818,3.371,1.535,1,"63.1",-52,"93.3",2479,"6.9",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.59",0.263,0.237,"0",1,0,0,2,13,4,"Slider",1,1,1,1,1,1,1,1,"Infield shift","Standard",175,"0.009","-0.188",,,,0.263,"0.188","88.0",0,0,0.551,0.44899999999999995,33,24,33,25,1,0,6,2,,1,"2.4","-0.4","-0.4","38.0",,,,,
"SL","2021-07-07","91.6","-1.15","5.5","deGrom, Jacob",669374,594798,,"swinging_strike",,,,,14,,"R","R","R","NYM","MIL","S",,,1,1,2021,"0.3","0.33",0.8295879180995521,1.6538186579099927,,,,2,2,"Top",,,,,,,4.388842190287796,-133.4427233789271,-4.677300230596376,2.804325820339874,25.540675808875935,-27.475040886614433,3.371,1.535,,,,"93",2354,"6.8",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.7",,,,,,,,13,3,"Slider",1,1,1,1,1,1,1,1,"Infield shift","Standard",178,"0.003","-0.069",,,,,"0.069",,0,0,0.548,0.45199999999999996,33,24,33,25,1,0,6,2,,1,"2.36","-0.3","-0.3","35.6",,,,,
"SL","2021-07-07","90.7","-1.1","5.41","deGrom, Jacob",669374,594798,,"swinging_strike",,,,,14,,"R","R","R","NYM","MIL","S",,,1,0,2021,"0.29","0.49",1.2490611588491083,1.04722793230568,,,,2,2,"Top",,,,,,,5.309565404312529,-132.1780298880036,-6.250987208467336,2.597528658933619,21.563484740513342,-25.441366172725115,3.371,1.535,,,,"92.6",2419,"6.8",633395,621512,624413,643446,641645,596019,642086,607043,624424,"53.68",,,,,,,,13,2,"Slider",1,1,1,1,1,1,1,1,"Infield shift","Standard",179,"0.002","-0.051",,,,,"0.051",,0,0,0.546,0.45399999999999996,33,24,33,25,1,0,6,2,,1,"2.22","-0.29","-0.29","36.6",,,,,
